,ts,device,val
76811,1540575762041,area1,347240.5428666992
76812,1540575762556,area2,673642.0973508183
76813,1540575763231,area1,347240.54711517604
76814,1540575763372,area2,673642.1094252417
76815,1540575763953,area1,347240.5499460392
76816,1540575764580,area2,673642.1237902096
76817,1540575765208,area1,347240.5542742937
76818,1540575765551,area2,673642.1333281312
76819,1540575766241,area1,347240.55782610486
76820,1540575766522,area2,673642.1452836032
76821,1540575767256,area1,347240.5618555792
76822,1540575767475,area2,673642.1572791521
76823,1540575769178,area1,347240.5680187576
76824,1540575768038,area1,347240.5639722408
76825,1540575768397,area2,673642.1695354057
76826,1540575769366,area2,673642.1820587008
76827,1540575770400,area1,347240.5719920552
76828,1540575770462,area2,673642.1942001713
76829,1540575771323,area2,673642.2040329446
76830,1540575771950,area1,347240.5770274664
76831,1540575772403,area1,347240.5784713232
76832,1540575772733,area2,673642.2209097864
76833,1540575773892,area1,347240.5840060336
76834,1540575773955,area2,673642.235003648
76835,1540575774174,area2,673642.2397058553
76836,1540575774645,area1,347240.5859961944
76837,1540575775880,area2,673642.2586992744
76838,1540575776317,area2,673642.2634281168
76839,1540575776911,area1,347240.5936659377
76840,1540575777395,area1,347240.5949242793
76841,1540575777974,area1,347240.596761536
76842,1540575778474,area2,673642.2903316008
76843,1540575778584,area1,347240.5985743944
76844,1540575778974,area2,673642.2974798104
76845,1540575779303,area1,347240.601045668
76846,1540575779381,area2,673642.3023275592
76847,1540575780387,area2,673642.3145504447
76848,1540575780574,area1,347240.6089606952
76849,1540575781189,area2,673642.3246530937
76850,1540575781643,area1,347240.6168077296
76851,1540575782471,area1,347240.620243016
76852,1540575782705,area2,673642.3418609232
76853,1540575783768,area2,673642.3542742232
76854,1540575783925,area1,347240.62514378
76855,1540575784476,area1,347240.6272549384
76856,1540575784870,area2,673642.369218061
76857,1540575785730,area1,347240.6310115736
76858,1540575785902,area2,673642.3816784903
76859,1540575786310,area1,347240.63288048
76860,1540575786716,area2,673642.3915667281
76861,1540575787657,area1,347240.6368394952
76862,1540575787703,area2,673642.4036549968
76863,1540575788453,area2,673642.4138943048
76864,1540575788953,area1,347240.6414088384
76865,1540575789583,area2,673642.4287700447
76866,1540575790114,area1,347240.6448732511
76867,1540575790318,area1,347240.6455638336
76868,1540575791052,area2,673642.4453327792
76869,1540575791864,area1,347240.649992968
76870,1540575791974,area2,673642.4550314193
76871,1540575792677,area1,347240.6536043088
76872,1540575792786,area2,673642.4675484129
76873,1540575793492,area1,347240.6565337616
76874,1540575793711,area2,673642.477337892
76875,1540575794321,area1,347240.6588135528
76876,1540575794633,area2,673642.4896019895
76877,1540575795477,area2,673642.4994864464
76878,1540575795883,area1,347240.6638671328
76879,1540575796388,area1,347240.6651400944
76880,1540575796858,area2,673642.5165520728
76881,1540575797623,area2,673642.5265989009
76882,1540575798217,area1,347240.6719473344
76883,1540575798531,area2,673642.5366805943
76884,1540575798612,area1,347240.67334862717
76885,1540575799380,area2,673642.5465494272
76886,1540575799552,area1,347240.676175144
76887,1540575800289,area2,673642.5588245424
76888,1540575800918,area1,347240.6805947032
76889,1540575801310,area1,347240.68188037357
76890,1540575802060,area2,673642.5816338592
76891,1540575802419,area1,347240.6852266616
76892,1540575802857,area2,673642.5915734336
76893,1540575803529,area1,347240.68924857443
76894,1540575803795,area2,673642.6040259647
76895,1540575804686,area1,347240.6931811336
76896,1540575804748,area2,673642.6135741632
76897,1540575805803,area2,673642.6280617312
76898,1540575806601,area1,347240.70555825444
76899,1540575805991,area1,347240.7005776193
76900,1540575806741,area2,673642.6376261272
76901,1540575807601,area2,673642.6496011583
76902,1540575807820,area1,347240.712540672
76903,1540575808399,area1,347240.7145402552
76904,1540575808526,area2,673642.6590365992
76905,1540575809793,area1,347240.7200968584
76906,1540575810076,area2,673642.6781656969
76907,1540575810748,area1,347240.723830872
76908,1540575810875,area2,673642.6878447552
76909,1540575811549,area2,673642.6949797703
76910,1540575811802,area1,347240.72738647764
76911,1540575812803,area2,673642.7116605601
76912,1540575812944,area1,347240.7323231816
76913,1540575813711,area2,673642.7212957656
76914,1540575813805,area1,347240.73470955604
76915,1540575814524,area2,673642.7308466353
76916,1540575814618,area1,347240.73728081357
76917,1540575815477,area2,673642.7431567521
76918,1540575815665,area1,347240.7411439744
76919,1540575817040,area2,673642.7624503007
76920,1540575817151,area1,347240.7470624848
76921,1540575817713,area1,347240.7482259616
76922,1540575817984,area2,673642.7720254344
76923,1540575818955,area1,347240.75177885924
76924,1540575819096,area2,673642.7861313521
76925,1540575819629,area1,347240.75368789444
76926,1540575820035,area2,673642.7983094072
76927,1540575820989,area1,347240.7585149296
76928,1540575820895,area2,673642.8077571497
76929,1540575821475,area2,673642.8146033847
76930,1540575821615,area1,347240.762583752
76931,1540575822916,area1,347240.7748960352
76932,1540575823153,area2,673642.8333045105
76933,1540575824170,area2,673642.8449505152
76934,1540575824217,area1,347240.7802863536
76935,1540575824733,area1,347240.7826175592
76936,1540575825514,area2,673642.8614152593
76937,1540575825202,area2,673642.8590102504
76938,1540575826488,area1,347240.788053924
76939,1540575826645,area1,347240.7887835912
76940,1540575827286,area2,673642.8822635809
76941,1540575827723,area1,347240.7932069656
76942,1540575833317,area1,347240.813650848
76943,1540575828680,area2,673642.8991741488
76944,1540575829617,area1,347240.8011551024
76945,1540575829665,area2,673642.9110537528
76946,1540575829775,area1,347240.8021329792
76947,1540575830728,area2,673642.9230336312
76948,1540575830901,area2,673642.9254187577
76949,1540575831186,area1,347240.80700327764
76950,1540575831688,area2,673642.9349162079
76951,1540575831876,area1,347240.808807372
76952,1540575832629,area2,673642.9472383425
76953,1540575833694,area1,347240.815112432
76954,1540575833756,area2,673642.9590418512
76955,1540575834491,area2,673642.9685455257
76956,1540575834585,area1,347240.81834285037
76957,1540575835803,area1,347240.8222549128
76958,1540575835866,area2,673642.9850474
76959,1540575836632,area1,347240.82483288075
76960,1540575837069,area2,673642.998721108
76961,1540575837617,area1,347240.8289529648
76962,1540575837976,area2,673643.0078837561
76963,1540575838602,area2,673643.0147783431
76964,1540575838977,area1,347240.8409830001
76965,1540575839852,area2,673643.030599404
76966,1540575840008,area1,347240.847260424
76967,1540575841168,area2,673643.0442468056
76968,1540575841261,area1,347240.8499219305
76969,1540575841529,area1,347240.8518120928
76970,1540575842092,area2,673643.0557403617
76971,1540575842779,area1,347240.8555434432
76972,1540575843265,area2,673643.0690891001
76973,1540575843641,area2,673643.0737138528
76974,1540575844315,area1,347240.8613417241
76975,1540575844690,area2,673643.0851885328
76976,1540575845037,area1,347240.8633100041
76977,1540575845724,area1,347240.8657352168
76978,1540575846209,area2,673643.101404392
76979,1540575847023,area2,673643.1136798321
76980,1540575847085,area1,347240.8694189432
76981,1540575847914,area1,347240.8722382848
76982,1540575847742,area2,673643.1204476872
76983,1540575848654,area1,347240.87464850396
76984,1540575849282,area2,673643.1387239561
76985,1540575849954,area2,673643.1456335305
76986,1540575850032,area1,347240.87986128
76987,1540575850922,area2,673643.1571478576
76988,1540575851204,area1,347240.88376367517
76989,1540575852047,area1,347240.8864054352
76990,1540575852314,area2,673643.1734783672
76991,1540575852551,area2,673643.1757893113
76992,1540575852691,area1,347240.8883865568
76993,1540575853771,area1,347240.8936086824
76994,1540575854133,area2,673643.1937358225
76995,1540575854664,area2,673643.2006166951
76996,1540575854836,area1,347240.9017822048
76997,1540575855664,area2,673643.2124052399
76998,1540575855571,area1,347240.90663661284
76999,1540575856868,area1,347240.9098359704
77000,1540575857230,area2,673643.2284106808
77001,1540575857652,area1,347240.912346272
77002,1540575858028,area2,673643.2381279712
77003,1540575858903,area1,347240.9161343776
77004,1540575859294,area2,673643.2549527696
77005,1540575859921,area2,673643.26237732
77006,1540575860094,area1,347240.9197134585
77007,1540575861016,area2,673643.274003636
77008,1540575861235,area1,347240.9233433713
77009,1540575861939,area2,673643.2857233223
77010,1540575862050,area1,347240.925784412
77011,1540575862709,area1,347240.9281896216
77012,1540575862834,area2,673643.2971182241
77013,1540575863537,area1,347240.9307360416
77014,1540575863912,area2,673643.3083051072
77015,1540575864928,area1,347240.9350982152
77016,1540575865335,area2,673643.3242418888
77017,1540575866164,area1,347240.9388784832
77018,1540575866257,area2,673643.33557066
77019,1540575866570,area2,673643.3379271289
77020,1540575866898,area1,347240.9411614616
77021,1540575868117,area2,673643.355880128
77022,1540575868570,area1,347240.9466199952
77023,1540575868257,area1,347240.945559964
77024,1540575869246,area2,673643.3698434047
77025,1540575869621,area2,673643.3721783311
77026,1540575869792,area1,347240.9504519376
77027,1540575870621,area1,347240.9528530224
77028,1540575871121,area2,673643.3912871656
77029,1540575871983,area2,673643.4009594104
77030,1540575872190,area1,347240.9628144152
77031,1540575873378,area1,347240.972309092
77032,1540575873769,area2,673643.4219832233
77033,1540575873847,area2,673643.4242534152
77034,1540575874381,area1,347240.9745599343
77035,1540575875680,area1,347240.9792402464
77036,1540575874646,area2,673643.4337044448
77037,1540575875304,area1,347240.9776765048
77038,1540575876073,area2,673643.4490868144
77039,1540575876808,area1,347240.9824880401
77040,1540575877120,area2,673643.4600995961
77041,1540575877558,area1,347240.9860732736
77042,1540575877964,area2,673643.4693987544
77043,1540575878589,area2,673643.4760249032
77044,1540575878823,area1,347240.9896426536
77045,1540575879730,area1,347240.9930369616
77046,1540575879824,area2,673643.4893907639
77047,1540575881030,area1,347240.997271084
77048,1540575881061,area2,673643.5053506222
77049,1540575881889,area2,673643.514284921
77050,1540575881967,area1,347241.0006848672
77051,1540575882860,area1,347241.0034821079
77052,1540575883032,area2,673643.5263833432
77053,1540575884157,area2,673643.5405370096
77054,1540575884219,area1,347241.0081775832
77055,1540575884641,area1,347241.00947714236
77056,1540575885297,area2,673643.5543992113
77057,1540575885926,area2,673643.5612160041
77058,1540575886160,area1,347241.014909236
77059,1540575886755,area2,673643.570313656
77060,1540575886944,area1,347241.0176428944
77061,1540575888039,area2,673643.5842535464
77062,1540575887852,area1,347241.0201584304
77063,1540575888857,area1,347241.02402838
77064,1540575889171,area2,673643.5980079127
77065,1540575890562,area1,347241.03111434396
77066,1540575890859,area2,673643.6188688448
77067,1540575891281,area2,673643.6233633087
77068,1540575891859,area1,347241.0358339232
77069,1540575892328,area1,347241.03711383924
77070,1540575892735,area2,673643.6384747425
77071,1540575893735,area2,673643.649881356
77072,1540575893985,area1,347241.043753244
77073,1540575894641,area2,673643.659095968
77074,1540575894938,area1,347241.04725369357
77075,1540575895454,area2,673643.6704110871
77076,1540575895547,area1,347241.0492169737
77077,1540575896251,area2,673643.679893896
77078,1540575896594,area1,347241.05336488236
77079,1540575897929,area2,673643.6990343392
77080,1540575897976,area1,347241.0586783864
77081,1540575898304,area2,673643.7036951544
77082,1540575898745,area1,347241.061239248
77083,1540575899199,area1,347241.0627735928
77084,1540575899433,area2,673643.715429372
77085,1540575900214,area1,347241.06658045517
77086,1540575900433,area2,673643.7270507663
77087,1540575901605,area2,673643.7407379831
77088,1540575901839,area1,347241.0728421584
77089,1540575902574,area1,347241.0766736704
77090,1540575902731,area2,673643.7543566177
77091,1540575903856,area1,347241.0871162976
77092,1540575903903,area2,673643.7684935192
77093,1540575905074,area2,673643.7821270912
77094,1540575905262,area1,347241.09439648
77095,1540575905403,area1,347241.0951585496
77096,1540575905668,area2,673643.7890725889
77097,1540575906295,area2,673643.7962564521
77098,1540575906687,area1,347241.0994938664
77099,1540575907516,area1,347241.1021616568
77100,1540575907922,area2,673643.8152036688
77101,1540575908329,area2,673643.8198404367
77102,1540575908766,area1,347241.1071863768
77103,1540575909628,area1,347241.1101178192
77104,1540575909894,area2,673643.83833652
77105,1540575910493,area2,673643.8453105959
77106,1540575910727,area1,347241.1138311768
77107,1540575912321,area1,347241.1193230128
77108,1540575912493,area2,673643.8664780152
77109,1540575912587,area1,347241.1207535232
77110,1540575912868,area2,673643.8707876496
77111,1540575913762,area2,673643.8790240831
77112,1540575914075,area1,347241.1254977512
77113,1540575914232,area1,347241.1261787232
77114,1540575914938,area2,673643.8918649143
77115,1540575915299,area2,673643.8961394376
77116,1540575915424,area1,347241.1304100296
77117,1540575916645,area2,673643.9090517664
77118,1540575916566,area1,347241.13448661607
77119,1540575917285,area2,673643.9175745392
77120,1540575917551,area1,347241.1379258792
77121,1540575918660,area2,673643.9304444953
77122,1540575918754,area1,347241.1432411585
77123,1540575919613,area1,347241.1496513312
77124,1540575919754,area2,673643.9432728288
77125,1540575920520,area1,347241.15558211925
77126,1540575921146,area2,673643.9580848168
77127,1540575921350,area1,347241.1586868024
77128,1540575921792,area2,673643.9648828512
77129,1540575922609,area2,673643.9735976888
77130,1540575922890,area1,347241.1631740336
77131,1540575923942,area1,347241.166326064
77132,1540575924129,area2,673643.9912250056
77133,1540575924598,area2,673643.9955871521
77134,1540575924739,area1,347241.1689404856
77135,1540575925645,area2,673644.0068598288
77136,1540575925879,area1,347241.17271373764
77137,1540575926379,area2,673644.0155419104
77138,1540575926648,area1,347241.1761911256
77139,1540575927807,area2,673644.0307435865
77140,1540575928105,area1,347241.1798459768
77141,1540575928605,area1,347241.1817661313
77142,1540575928886,area2,673644.04366202
77143,1540575929714,area2,673644.0521006046
77144,1540575929761,area1,347241.1854900185
77145,1540575930375,area2,673644.0582001376
77146,1540575931065,area1,347241.1892410088
77147,1540575931409,area2,673644.0685211032
77148,1540575931833,area1,347241.191798656
77149,1540575932756,area1,347241.1949538777
77150,1540575933195,area2,673644.0874805272
77151,1540575933351,area2,673644.089584796
77152,1540575933539,area1,347241.19690177677
77153,1540575934731,area1,347241.2008663944
77154,1540575934950,area2,673644.1070904288
77155,1540575935419,area2,673644.1114413241
77156,1540575935903,area1,347241.2107085344
77157,1540575936577,area2,673644.1246482225
77158,1540575937048,area1,347241.2173921647
77159,1540575937502,area2,673644.1361032785
77160,1540575937752,area1,347241.219950364
77161,1540575938815,area1,347241.223227436
77162,1540575939002,area2,673644.1518357199
77163,1540575939487,area1,347241.225385696
77164,1540575939581,area2,673644.1584737882
77165,1540575940489,area2,673644.1693706888
77166,1540575940551,area1,347241.2286012408
77167,1540575941460,area2,673644.1780519895
77168,1540575941993,area1,347241.233767504
77169,1540575942369,area1,347241.2350297408
77170,1540575942479,area2,673644.1911602073
77171,1540575943451,area1,347241.23818004556
77172,1540575943811,area2,673644.2045046632
77173,1540575944845,area1,347241.2425947801
77174,1540575945064,area2,673644.2171274041
77175,1540575945486,area1,347241.2445293712
77176,1540575945721,area2,673644.2259150136
77177,1540575946833,area2,673644.2370185857
77178,1540575947005,area1,347241.24962067517
77179,1540575947616,area2,673644.2457497464
77180,1540575948353,area1,347241.254223404
77181,1540575948432,area2,673644.2542574111
77182,1540575949182,area1,347241.2569213824
77183,1540575949433,area1,347241.2575961768
77184,1540575949480,area2,673644.2673286033
77185,1540575950886,area1,347241.2631555728
77186,1540575950980,area2,673644.282636956
77187,1540575951543,area1,347241.268323816
77188,1540575951465,area2,673644.287170376
77189,1540575952404,area1,347241.2765116736
77190,1540575952857,area2,673644.3029189769
77191,1540575953389,area2,673644.3094554824
77192,1540575954469,area2,673644.3205690297
77193,1540575953576,area1,347241.280692712
77194,1540575954801,area1,347241.2846203488
77195,1540575955630,area1,347241.2871630472
77196,1540575956130,area2,673644.341138821
77197,1540575956662,area1,347241.29025012
77198,1540575956708,area2,673644.3476412216
77199,1540575957837,area1,347241.2942101088
77200,1540575957946,area2,673644.361515072
77201,1540575958764,area1,347241.2972274504
77202,1540575958920,area2,673644.3727339632
77203,1540575959858,area1,347241.3002990464
77204,1540575959905,area2,673644.3839141049
77205,1540575960453,area1,347241.3023910368
77206,1540575960876,area2,673644.3932989808
77207,1540575962111,area2,673644.4089241528
77208,1540575962158,area1,347241.3076830512
77209,1540575962470,area2,673644.411115084
77210,1540575962798,area1,347241.3105278976
77211,1540575963893,area2,673644.4296053001
77212,1540575964034,area1,347241.3147390728
77213,1540575964409,area1,347241.316023284
77214,1540575965024,area2,673644.4406949921
77215,1540575965821,area2,673644.4488373569
77216,1540575966152,area1,347241.32193371124
77217,1540575967153,area1,347241.32576800237
77218,1540575967075,area2,673644.4616820753
77219,1540575967450,area2,673644.4661670455
77220,1540575967591,area1,347241.3310867896
77221,1540575968528,area2,673644.4793565001
77222,1540575968638,area1,347241.3394118688
77223,1540575969406,area2,673644.4884827689
77224,1540575970002,area1,347241.34440513677
77225,1540575970752,area2,673644.504524864
77226,1540575970924,area1,347241.3477959096
77227,1540575971632,area1,347241.3509415024
77228,1540575971945,area2,673644.5180610648
77229,1540575972636,area1,347241.354581532
77230,1540575972714,area2,673644.527140044
77231,1540575973730,area1,347241.3574622016
77232,1540575974217,area2,673644.543296852
77233,1540575974435,area1,347241.36025577283
77234,1540575974904,area2,673644.5522482217
77235,1540575975564,area1,347241.3637589256
77236,1540575975611,area2,673644.5586102504
77237,1540575976409,area2,673644.5678579968
77238,1540575976894,area1,347241.3685063472
77239,1540575978054,area1,347241.3725511552
77240,1540575978100,area2,673644.5875072128
77241,1540575978569,area1,347241.373959412
77242,1540575978788,area2,673644.5940079113
77243,1540575979460,area1,347241.377460232
77244,1540575979569,area2,673644.6030275745
77245,1540575980727,area2,673644.6164207904
77246,1540575981181,area1,347241.3841201336
77247,1540575981478,area1,347241.3847429248
77248,1540575981902,area2,673644.6296581784
77249,1540575982995,area1,347241.3907524872
77250,1540575983292,area2,673644.6434187584
77251,1540575983824,area1,347241.3974374968
77252,1540575984011,area2,673644.6523315569
77253,1540575984497,area1,347241.402481276
77254,1540575984952,area2,673644.6634010208
77255,1540575985624,area1,347241.40778984
77256,1540575985999,area2,673644.675020368
77257,1540575986453,area1,347241.4103898152
77258,1540575986765,area2,673644.6839549255
77259,1540575987767,area2,673644.6950347663
77260,1540575987877,area1,347241.414713316
77261,1540575988830,area1,347241.4177586752
77262,1540575989288,area2,673644.7110073632
77263,1540575990101,area2,673644.7223802889
77264,1540575989835,area1,347241.4208679521
77265,1540575990507,area1,347241.4227967864
77266,1540575990554,area2,673644.7266794129
77267,1540575991570,area2,673644.7370821408
77268,1540575991852,area1,347241.4272138184
77269,1540575992445,area1,347241.4290826464
77270,1540575992524,area2,673644.748077756
77271,1540575994047,area2,673644.7632437552
77272,1540575994172,area1,347241.433985772
77273,1540575994437,area1,347241.4352356248
77274,1540575994484,area2,673644.7673624376
77275,1540575995864,area1,347241.43965057924
77276,1540575995911,area2,673644.7849060664
77277,1540575996614,area1,347241.4428550297
77278,1540575997051,area2,673644.7954333993
77279,1540575997756,area2,673644.8039803881
77280,1540575997866,area1,347241.4473831544
77281,1540575998569,area1,347241.4493230296
77282,1540575998648,area2,673644.8128447753
77283,1540575999790,area1,347241.4577487504
77284,1540576000153,area2,673644.8301057415
77285,1540576000543,area2,673644.834242076
77286,1540576000919,area1,347241.46608383517
77287,1540576001577,area2,673644.8451552032
77288,1540576002015,area1,347241.4708691808
77289,1540576002595,area1,347241.4734015017
77290,1540576002689,area2,673644.8559686353
77291,1540576003627,area1,347241.4759405824
77292,1540576003705,area2,673644.8667824889
77293,1540576004628,area1,347241.4790313512
77294,1540576004675,area2,673644.8774241479
77295,1540576005488,area2,673644.8862374872
77296,1540576005726,area1,347241.4819799096
77297,1540576006888,area1,347241.48603756
77298,1540576007013,area2,673644.9032735014
77299,1540576007653,area2,673644.9097293832
77300,1540576007919,area1,347241.4892381984
77301,1540576008531,area1,347241.4908794664
77302,1540576008578,area2,673644.9203280561
77303,1540576009580,area1,347241.49419236
77304,1540576010112,area2,673644.9372854967
77305,1540576011163,area2,673644.947929924
77306,1540576011711,area1,347241.5017273224
77307,1540576012336,area1,347241.5037651953
77308,1540576012664,area2,673644.9630635192
77309,1540576013539,area2,673644.9733855464
77310,1540576013821,area1,347241.50880514877
77311,1540576014466,area1,347241.5108801488
77312,1540576014700,area2,673644.9845819512
77313,1540576015075,area2,673644.9891660856
77314,1540576015294,area1,347241.51352117764
77315,1540576016625,area1,347241.5182051832
77316,1540576017454,area2,673645.0149975785
77317,1540576016703,area2,673645.0063776601
77318,1540576017580,area1,347241.5209817064
77319,1540576018614,area2,673645.027918004
77320,1540576018660,area1,347241.5307843728
77321,1540576019382,area2,673645.0367539346
77322,1540576019758,area1,347241.53705447604
77323,1540576020181,area2,673645.0455577016
77324,1540576020683,area1,347241.540390252
77325,1540576021250,area2,673645.0563174392
77326,1540576021658,area1,347241.543966832
77327,1540576022456,area1,347241.5472329256
77328,1540576022393,area2,673645.069158124
77329,1540576023692,area1,347241.55142956483
77330,1540576023724,area2,673645.0843487072
77331,1540576024411,area2,673645.0911870135
77332,1540576024725,area1,347241.5547226888
77333,1540576025178,area1,347241.55597466876
77334,1540576025225,area2,673645.1001901383
77335,1540576026225,area1,347241.5594948592
77336,1540576026807,area2,673645.1188105904
77337,1540576027370,area2,673645.1257179087
77338,1540576027495,area1,347241.56323453283
77339,1540576028356,area1,347241.5658356984
77340,1540576028528,area2,673645.1393767785
77341,1540576029345,area1,347241.568857152
77342,1540576029704,area2,673645.1506274953
77343,1540576030360,area2,673645.159001388
77344,1540576030329,area1,347241.5716391352
77345,1540576031675,area2,673645.1723902096
77346,1540576031893,area1,347241.5770211368
77347,1540576032583,area2,673645.1834970432
77348,1540576032630,area1,347241.5805503264
77349,1540576033183,area2,673645.1900506215
77350,1540576033526,area1,347241.5828478856
77351,1540576034214,area2,673645.2008804496
77352,1540576034370,area1,347241.5895346944
77353,1540576035167,area2,673645.2122795272
77354,1540576035995,area1,347241.6009682584
77355,1540576036167,area2,673645.2229706009
77356,1540576036654,area1,347241.6037054704
77357,1540576037107,area2,673645.2314525569
77358,1540576037502,area1,347241.606903376
77359,1540576038127,area1,347241.6093152656
77360,1540576038315,area2,673645.2454640695
77361,1540576039287,area1,347241.6147868321
77362,1540576039240,area2,673645.2564666921
77363,1540576040475,area1,347241.6195105168
77364,1540576040584,area2,673645.2714313272
77365,1540576041325,area2,673645.280055516
77366,1540576041892,area1,347241.6245424664
77367,1540576042189,area1,347241.6254034256
77368,1540576042611,area2,673645.2928694608
77369,1540576043142,area1,347241.63057967677
77370,1540576043782,area2,673645.3057144112
77371,1540576044126,area1,347241.6341771592
77372,1540576044521,area2,673645.3122592104
77373,1540576045192,area1,347241.63922179124
77374,1540576045677,area2,673645.325390348
77375,1540576046318,area1,347241.6428906288
77376,1540576046724,area2,673645.3358701848
77377,1540576047131,area1,347241.64584301604
77378,1540576047412,area2,673645.3444344528
77379,1540576048226,area2,673645.3534076343
77380,1540576048507,area1,347241.6508292088
77381,1540576049226,area2,673645.3645742184
77382,1540576049335,area1,347241.6536017432
77383,1540576050304,area2,673645.3756915473
77384,1540576050336,area1,347241.6609246464
77385,1540576051589,area1,347241.6713995752
77386,1540576051792,area2,673645.3938728345
77387,1540576052512,area2,673645.4002434872
77388,1540576052949,area1,347241.6768916248
77389,1540576053482,area1,347241.6793127185
77390,1540576053435,area2,673645.4111285567
77391,1540576054546,area2,673645.4251765177
77392,1540576054687,area1,347241.683991716
77393,1540576055625,area1,347241.687817736
77394,1540576055750,area2,673645.4380107936
77395,1540576056312,area2,673645.4423214265
77396,1540576056718,area1,347241.691466848
77397,1540576057454,area2,673645.45552362
77398,1540576057908,area1,347241.696032992
77399,1540576058487,area2,673645.4672111352
77400,1540576058612,area1,347241.6989957464
77401,1540576059784,area1,347241.70255120326
77402,1540576059815,area2,673645.4830902346
77403,1540576060739,area1,347241.7061205792
77404,1540576060520,area2,673645.4931465328
77405,1540576061599,area1,347241.7088030105
77406,1540576061820,area2,673645.5069215057
77407,1540576062164,area1,347241.71068687283
77408,1540576062743,area2,673645.5191612984
77409,1540576063670,area1,347241.7168858168
77410,1540576063717,area2,673645.5280307657
77411,1540576064329,area1,347241.7191524545
77412,1540576064720,area2,673645.5397059583
77413,1540576065379,area2,673645.5490136775
77414,1540576065723,area1,347241.72413302
77415,1540576066349,area1,347241.729257952
77416,1540576066537,area2,673645.5598634072
77417,1540576067398,area2,673645.570513724
77418,1540576067680,area1,347241.7401838584
77419,1540576068887,area2,673645.5857822696
77420,1540576068712,area1,347241.743739348
77421,1540576069262,area2,673645.5902048296
77422,1540576069563,area1,347241.7466883448
77423,1540576070141,area1,347241.7493061984
77424,1540576070516,area2,673645.6035689113
77425,1540576071330,area2,673645.6148818416
77426,1540576071724,area1,347241.7547639664
77427,1540576072333,area1,347241.7566292216
77428,1540576072411,area2,673645.6263497848
77429,1540576073523,area2,673645.6378633768
77430,1540576073727,area1,347241.761454876
77431,1540576074273,area1,347241.76322049997
77432,1540576074398,area2,673645.6495873665
77433,1540576075305,area1,347241.7666813656
77434,1540576075492,area2,673645.6614475048
77435,1540576076352,area2,673645.673264876
77436,1540576076414,area1,347241.7700260072
77437,1540576077608,area1,347241.774005408
77438,1540576077733,area2,673645.686584768
77439,1540576078201,area1,347241.775911148
77440,1540576078998,area2,673645.7022357136
77441,1540576079467,area2,673645.7069736233
77442,1540576079860,area1,347241.7818963448
77443,1540576080487,area1,347241.7840291704
77444,1540576080800,area2,673645.7224555856
77445,1540576081144,area1,347241.7863997968
77446,1540576081662,area2,673645.7314030175
77447,1540576082319,area2,673645.7384708168
77448,1540576082884,area1,347241.798595916
77449,1540576083744,area2,673645.756505144
77450,1540576083806,area1,347241.8044873136
77451,1540576084150,area1,347241.8058319176
77452,1540576084432,area2,673645.7631889231
77453,1540576085183,area1,347241.8091723672
77454,1540576085542,area2,673645.776209276
77455,1540576086451,area1,347241.8139929816
77456,1540576086685,area2,673645.7868717401
77457,1540576087797,area2,673645.799999748
77458,1540576088015,area1,347241.8187593624
77459,1540576088422,area1,347241.820943368
77460,1540576088531,area2,673645.8069288208
77461,1540576089156,area2,673645.8160100888
77462,1540576089297,area1,347241.8237049632
77463,1540576090265,area1,347241.8273254209
77464,1540576090330,area2,673645.8270870041
77465,1540576091237,area2,673645.8380598489
77466,1540576091159,area1,347241.830079572
77467,1540576092175,area2,673645.8493297233
77468,1540576092425,area1,347241.8347828
77469,1540576093378,area1,347241.8381748688
77470,1540576093581,area2,673645.8643806624
77471,1540576094256,area1,347241.842113116
77472,1540576095214,area1,347241.84433426557
77473,1540576094712,area2,673645.875185332
77474,1540576095887,area2,673645.8879433753
77475,1540576096450,area2,673645.894424112
77476,1540576096622,area1,347241.8497299352
77477,1540576097436,area2,673645.9051571513
77478,1540576097717,area1,347241.8529435864
77479,1540576098847,area2,673645.9201380152
77480,1540576098909,area1,347241.8623590736
77481,1540576099284,area1,347241.8657039816
77482,1540576099691,area2,673645.9287044065
77483,1540576100538,area2,673645.937160496
77484,1540576100821,area1,347241.8718941128
77485,1540576101227,area1,347241.8732065568
77486,1540576101540,area2,673645.9501820367
77487,1540576102481,area2,673645.9586901721
77488,1540576102246,area1,347241.8772981632
77489,1540576103543,area2,673645.9695678152
77490,1540576103621,area1,347241.88147872
77491,1540576104169,area1,347241.8835719992
77492,1540576104857,area2,673645.984980381
77493,1540576105310,area1,347241.88759108
77494,1540576105390,area2,673645.9916600776
77495,1540576106174,area1,347241.89017380483
77496,1540576106693,area2,673646.0052743161
77497,1540576107492,area2,673646.014052756
77498,1540576107883,area1,347241.89632659603
77499,1540576108258,area1,347241.8977917328
77500,1540576122197,area1,347241.958084284
77501,1540576108931,area2,673646.0297766689
77502,1540576109166,area2,673646.0342902561
77503,1540576109750,area1,347241.90265238396
77504,1540576110548,area2,673646.0483402167
77505,1540576110595,area1,347241.905331792
77506,1540576111457,area1,347241.90907704236
77507,1540576111472,area2,673646.0593935911
77508,1540576112226,area1,347241.9117469768
77509,1540576112398,area2,673646.0705283704
77510,1540576113510,area1,347241.917439536
77511,1540576113620,area2,673646.0843189841
77512,1540576114231,area2,673646.0912182984
77513,1540576114387,area1,347241.9223254344
77514,1540576115262,area2,673646.1021942848
77515,1540576115512,area1,347241.9324101536
